process_date,site_id,gid1,trace_has_click,smart_optimization_goal,second_goal,pcvr_bias,exposure_cnt,click_cnt,cost,gmv
20210605,70800426750600,QQ系,0,409,0,0.0,1,0,5.0E-7,0.0
20210605,60700493537595,IEG,0,104,108,0.0,1,0,1.0E-8,0.0
20210605,50007452537563,其他,0,104,10801,0.13805306193328673,4399,168,2.758199999999999E-4,0.0
20210605,40706426556602,未分组1,0,403,0,0.0,2,0,0.0,0.0
20210605,70405412545955,IEG,0,104,108,0.1161671410889685,1825,75,4.835000000000001E-5,0.0
20210605,60304476255988,未分组1,1,105,204,0.0,0,0,0.0,0.0
20210605,70601378118790,TME,0,412,0,0.0,7,0,6.972E-8,0.0
20210605,80605561822013,IEG,0,105,0,0.0,13,0,0.0,0.0
20210605,40109452819930,IEG,0,405,205,0.0,6,0,6.099999999999999E-7,0.0
20210605,30302471412393,QQ系,0,10801,0,0.05342748293710007,52114,459,4.7065784999999983E-4,0.0
20210605,40106476583359,未分组1,0,104,10801,0.04900626474001714,7356,243,6.646161700000002E-4,0.0
20210605,30607480914543,阅文系,0,301,204,0.0,28,0,3.4000000000000003E-7,0.0
20210605,50308424081820,TME,0,315,0,3.0568027006544924,199679,50630,0.009746059789999999,38.58
20210605,20306444885088,IEG,0,402,0,0.013419896679580526,408,2,1.2E-6,0.0
20210605,80605561822013,IEG,1,405,0,0.0,0,0,0.0,0.0
20210605,20105445936502,未分组1,0,105,108,0.0196630562648429,2030,10,2.7449999999999983E-5,0.0
20210605,20209449293196,TME,0,204,0,0.2475631314840525,109118,2380,9.644657899999997E-4,0.0
20210605,20201368893836,TKD,0,104,204,0.07276949430606375,15795,349,4.652491300000002E-4,0.0
20210605,10406450945135,阅文系,0,107,0,0.0,2,0,0.0,0.0
20210605,50002495342288,TME,0,301,204,0.0,22,0,2.2E-7,0.0
20210605,40504400147134,阅文系,1,204,108,0.0,0,0,0.0,0.0
20210605,30004260366441,CSIG,0,104,10801,0.0,7,0,3.0E-7,0.0
20210605,30005422732564,其他,1,104,10801,0.0,0,0,0.0,672.0
20210605,30602476557982,CSIG,0,405,0,0.1464452256624763,1101,111,3.889000000000001E-5,0.0
20210605,50807530695352,TME,1,302,0,0.0,0,0,0.0,122.91
20210605,20201368893836,TKD,0,302,204,0.0,237,0,0.0,0.0
20210605,70506421868294,TKD,0,315,405,0.13333333333333333,232,4,2.85E-6,0.0
20210605,20105445936502,未分组1,1,105,0,0.0,0,0,0.0,1202.55
20210605,90704445965875,IEG,1,104,0,0.0,0,0,0.0,113.92
20210605,70609460544983,IEG,0,405,402,0.0,1,0,2.0E-8,0.0
20210605,70006563700470,TME,1,205,0,0.0,0,0,0.0,0.0
20210605,70800426750600,QQ系,1,107,0,0.0,0,0,0.0,54.78
20210605,20906306793614,TKD,0,104,10801,0.007004427272595691,28062,19,6.768062999999999E-5,0.0
20210605,90301475842282,TME,0,105,10801,0.023088099436565247,876,9,3.617000000000002E-5,0.0
20210605,10005398496922,IEG,1,405,205,0.0,0,0,0.0,0.0
20210605,60608308136142,IEG,1,10801,0,0.0,0,0,0.0,89283.03
20210605,40301325569554,TME,1,315,204,0.0,0,0,0.0,0.0
20210605,40106476583359,阅文系,1,104,108,0.0,0,0,0.0,0.0
20210605,20805465563596,QQ系,1,107,0,0.0,0,0,0.0,0.0
20210605,60304476255988,未分组1,0,104,204,0.0,55,0,6.199999999999998E-6,0.0
20210605,40701410311452,QQ系,1,204,0,0.0,0,0,0.0,0.0
20210605,70100221174573,CSIG,1,405,0,0.0,0,0,0.0,2062.54
20210605,90301475842282,TME,0,104,315,0.0,2,0,2.7999999999999997E-7,0.0
20210605,20209449293196,TME,0,405,108,0.0,32,0,6.000000000000001E-8,0.0
20210605,70908422871965,阅文系,1,204,108,0.0,0,0,0.0,0.0
20210605,70304481261296,TME,1,301,108,0.0,0,0,0.0,0.0
20210605,90603469797199,TME,0,412,0,0.0,1,0,0.0,0.0
20210605,70702022115052,TKD,0,108,0,0.1842224736797281,209098,2116,0.002552074069999999,0.0
20210605,60005012352827,TKD,1,204,205,0.0,0,0,0.0,0.0
20210605,40809434919914,CSIG,0,204,0,0.0,66,0,2.6594999999999997E-7,0.0
20210605,80909368092923,IEG,0,405,402,0.0,24,0,8.663800000000001E-7,0.0
20210605,10506450549984,IEG,0,405,204,0.008541128729103089,4757,27,4.3409145000000005E-4,0.0
20210605,40707432255536,IEG,0,405,205,0.024793388429752067,1266,3,2.1020049999999995E-5,0.0
20210605,60807476850604,TKD,0,405,0,0.1738444843683812,3970721,17173,0.07053247145000002,0.0
20210605,40301325569554,TME,1,105,0,0.0,0,0,0.0,2683.97
20210605,30506472073904,TME,1,106,0,0.0,0,0,0.0,0.0
20210605,90100326256701,IEG,0,315,0,12.023812866210937,353,17,5.25E-6,0.0
20210605,40706426556602,QQ系,1,406,0,0.0,0,0,0.0,0.0
20210605,40106476583359,阅文系,1,108,0,0.0,0,0,0.0,0.0
20210605,10506450549984,IEG,0,108,0,0.0,105,0,2.5E-7,0.0
20210605,60608308136142,IEG,1,104,315,0.0,0,0,0.0,2176.0
20210605,40706426556602,QQ系,1,105,108,0.0,0,0,0.0,0.0
20210605,10309012621387,QQ系,1,315,405,0.0,0,0,0.0,0.0
20210605,30806358632143,IEG,0,104,108,0.0836640506746355,9620,175,1.6896999999999998E-4,0.0
20210605,70100221174573,CSIG,0,105,0,0.15389459202445224,22789,623,2.493332199999999E-4,0.0
20210605,80605561822013,IEG,0,204,0,0.10259435325860977,17,2,3.9999999999999993E-7,0.0
20210605,30806358632143,IEG,1,105,10801,0.0,0,0,0.0,35498.84
20210605,30005422732564,其他,1,204,0,0.0,0,0,0.0,239.87
20210605,20102414297987,IEG,1,10801,0,0.0,0,0,0.0,2046.18
20210605,60304476255988,未分组1,0,105,108,0.0,6,0,1.44E-6,0.0
20210605,60003454983821,TME,1,104,0,0.0,0,0,0.0,1579.59
20210605,70006563700470,TME,1,104,315,0.0,0,0,0.0,368.2
20210605,50806409090287,TME,0,405,402,0.0,2,0,3.0E-8,0.0
20210605,70908422871965,阅文系,1,105,0,0.0,0,0,0.0,0.0
20210605,40706426556602,未分组1,1,405,205,0.0,0,0,0.0,0.0
20210605,40106476583359,未分组1,0,105,0,0.08056305630874395,22050,644,5.906857000000002E-4,0.0
20210605,90704445965875,未分组1,0,105,0,0.05555555555555555,35,1,1.47E-6,0.0
20210605,70804376351702,IEG,0,204,0,0.06353418569416211,648,39,1.2947600000000001E-5,0.0
20210605,30607480914543,阅文系,1,121,0,0.0,0,0,0.0,0.0
20210605,10309012621387,QQ系,0,10010,0,0.0,2,0,0.0,0.0
20210605,20201368893836,TKD,0,302,119,0.0,28,0,0.0,0.0
20210605,50007452537563,其他,1,405,205,0.0,0,0,0.0,885.98
20210605,10707405966597,QQ系,0,204,205,0.1111111111111111,19,1,1.0E-8,0.0
20210605,10707405966597,QQ系,0,10801,0,3.9197948222257653,483,2,5.1099999999999985E-6,0.0
20210605,90704445965875,IEG,1,105,0,0.0,0,0,0.0,0.0
20210605,70006563700470,TME,1,104,105,0.0,0,0,0.0,230.0
20210605,70702022115052,TKD,0,315,405,0.5922619047619049,1699,40,2.405E-5,0.0
20210605,30806358632143,IEG,0,108,0,0.007285756724221366,125,1,4.2999999999999995E-6,0.0
20210605,60807476850604,TKD,0,104,105,0.09243877372816099,431810,4422,0.03629613509,0.0
20210605,40301325569554,TME,1,405,204,0.0,0,0,0.0,13987.939999999999
20210605,50901413830594,IEG,0,105,10801,0.0,41,0,2.66E-6,0.0
20210605,10509414896986,IEG,0,105,10801,0.0,34,0,3.667E-5,0.0
20210605,70405412545955,IEG,1,405,205,0.0,0,0,0.0,580.0
20210605,30800591023329,TME,1,402,0,0.0,0,0,0.0,0.0
20210605,70100221174573,CSIG,1,104,105,0.0,0,0,0.0,94.14
20210605,70800426750600,QQ系,1,105,0,0.0,0,0,0.0,4413.62
20210605,50308424081820,TME,0,204,0,0.6809016397558773,339356,20645,0.012936414670000007,745.04
20210605,30502474797090,CSIG,0,104,204,0.5057812093415719,2126,139,5.918999999999999E-5,0.0
20210605,70601378118790,TME,1,315,0,0.0,0,0,0.0,12122.19
20210605,10600415585766,IEG,1,104,105,0.0,0,0,0.0,741.3
20210605,60305460411544,阅文系,0,301,0,0.06880691054741436,1385174,14744,0.009593959840000006,0.0
20210605,60005012352827,QQ系,0,10010,0,0.32405384562232276,68,4,2.0E-8,0.0
20210605,70908422871965,阅文系,0,204,0,0.34388121151537865,84936,8817,0.0024388856799999995,0.0
20210605,30506472073904,TME,0,104,204,0.03940831244247075,6124,84,4.176620999999999E-5,0.0
20210605,80909368092923,IEG,0,104,0,0.0880321339813758,262805,2562,0.00717590074,3616.5600000000004
20210605,20105445936502,未分组1,0,108,0,0.03941838706836239,11736,49,6.352163E-5,0.0
20210605,20604530875002,TME,0,302,0,0.0,5,0,1.4E-7,0.0
20210605,20805465563596,QQ系,0,204,0,0.12758196144529182,91511,936,1.4354777999999995E-4,0.0
20210605,50605442246954,IEG,0,302,205,0.03225806451612903,170,1,5.139999999999999E-6,0.0
20210605,70702022115052,TKD,0,10801,0,7.809503682466454,8534044,69185,0.40136667957999994,57726.229999999996
20210605,40701410311452,QQ系,1,108,0,0.0,0,0,0.0,0.0
20210605,30302471412393,QQ系,0,105,0,0.03696904022762222,12159,73,4.150963000000001E-5,0.0
20210605,30302471412393,QQ系,0,315,204,0.0,9,0,0.0,0.0
20210605,70800426750600,QQ系,0,105,0,49.12128519895857,164439,52093,0.004141860730000002,0.0
20210605,70809455792733,CSIG,1,204,0,0.0,0,0,0.0,0.0
20210605,70908422871965,阅文系,0,121,0,0.6666666666666666,66,14,1.31387E-6,0.0
20210605,70100221174573,CSIG,1,405,205,0.0,0,0,0.0,0.0
20210605,90704445965875,IEG,0,104,0,0.4713665358404076,9899,713,2.1608511000000002E-4,0.0
20210605,70707452477964,阅文系,0,204,205,2.8454451265937077,825,15,4.754739999999999E-6,0.0
20210605,30502474797090,CSIG,0,301,204,0.0,1,0,0.0,0.0
20210605,20805465563596,QQ系,1,402,0,0.0,0,0,0.0,0.0
20210605,60304476255988,未分组1,0,105,0,0.03664921465968586,1489,21,2.9649999999999994E-4,0.0
20210605,60304476255988,未分组1,0,105,204,0.6666666666666666,12,2,1.3899999999999998E-6,0.0
20210605,70702022115052,TKD,0,104,315,1.1212681799752917,659891,7854,0.012292789329999998,30636.800000000003
20210605,10309012621387,QQ系,1,301,0,0.0,0,0,0.0,322640.39
20210605,10604328256510,TME,0,104,10801,0.5625118329519145,31250,1949,7.717435999999999E-4,2163.32
20210605,70609460544983,IEG,0,402,0,0.004933135827075561,5785,8,2.2864300000000007E-6,0.0
20210605,30400461864295,TME,1,405,0,0.0,0,0,0.0,0.0
20210605,10309012621387,QQ系,1,104,0,0.0,0,0,0.0,367701.1900000001
20210605,40706426556602,QQ系,1,104,204,0.0,0,0,0.0,1689.9
20210605,70006491319394,QQ系,1,204,108,0.0,0,0,0.0,0.0
20210605,20604530875002,TME,1,104,204,0.0,0,0,0.0,81.06
20210605,20906306793614,TKD,1,204,0,0.0,0,0,0.0,0.0
20210605,40504315369553,未分组1,0,104,108,0.0,13,0,2.1163999999999998E-7,0.0
20210605,70100221174573,CSIG,0,105,204,0.0,3,0,4.999999999999999E-8,0.0
20210605,60305460411544,阅文系,1,412,0,0.0,0,0,0.0,0.0
20210605,10604328256510,TME,0,105,0,0.1808899589798466,3704,134,4.048038999999999E-5,0.0
20210605,70100221174573,CSIG,0,121,0,0.2,8,1,1.0E-8,0.0
20210605,50308424081820,TME,1,204,108,0.0,0,0,0.0,0.0
20210605,20906306793614,TKD,0,205,0,0.008333333333333333,531,1,9.0E-8,0.0
20210605,10600415585766,IEG,0,107,0,0.02564102564102564,181,1,3.7199999999999987E-6,0.0
20210605,20900420119451,QQ系,0,104,0,0.040519535356558965,60779,316,1.5980926999999997E-4,0.0
20210605,20900420119451,QQ系,0,106,0,0.08333333333333333,51,1,1.5000000000000002E-7,0.0
20210605,30302471412393,QQ系,1,107,0,0.0,0,0,0.0,0.0
20210605,40106476583359,未分组1,0,301,0,0.09036584525220397,1041,41,2.8947649999999997E-5,633.2
20210605,60704472578903,TME,1,405,204,0.0,0,0,0.0,351.98
20210605,50002495342288,TME,0,406,0,0.0,1,0,0.0,0.0
20210605,20201368893836,TKD,1,105,204,0.0,0,0,0.0,0.0
20210605,20102414297987,IEG,0,107,0,0.0,16,0,3.0E-7,0.0
20210605,60003454983821,TME,0,302,205,0.030303030303030304,187,2,1.8E-7,0.0
20210605,50104416453989,未分组1,0,104,105,0.0,49,0,7.09E-6,0.0
20210605,10509414896986,IEG,0,405,402,0.0,7,0,1.6177999999999998E-7,0.0
20210605,40604491829077,IEG,0,105,10801,0.0,7,0,5.2E-7,0.0
20210605,50106403385474,IEG,0,104,10801,0.0,49,0,5.750000000000001E-6,0.0
20210605,60807476850604,TKD,1,204,108,0.0,0,0,0.0,0.0
20210605,20105445936502,未分组1,0,405,205,0.03549565185509886,14432,111,1.1466339000000002E-4,0.0
20210605,80303373095787,QQ系,0,405,205,0.08919104661374604,4483,51,8.435E-5,0.0
20210605,70100221174573,CSIG,0,204,407,0.0,2,0,0.0,0.0
20210605,40106476583359,阅文系,0,105,10801,0.04059139784946236,218,4,3.7499999999999997E-6,0.0
20210605,30208368992837,TKD,0,315,0,0.02723927006286958,60613,747,8.548599999999996E-4,0.0
20210605,40106476583359,未分组1,0,104,105,0.06370231206273569,6234,175,1.3754427999999996E-4,0.0
20210605,30800591023329,TME,1,107,0,0.0,0,0,0.0,36.52
20210605,70608348419857,IEG,0,104,315,0.032115384615384615,334,7,2.06E-5,0.0
20210605,90704445965875,IEG,1,301,0,0.0,0,0,0.0,2.11
20210605,10907511528330,TME,0,204,108,0.25,6,1,1.5E-7,0.0
20210605,10600415585766,IEG,0,405,204,0.013136288998357963,1361,9,4.911302999999999E-5,0.0
20210605,10506450549984,IEG,0,301,0,0.005343150415938944,22043,170,1.0009387000000007E-4,0.0
20210605,70405412545955,IEG,1,405,204,0.0,0,0,0.0,9752.800000000001
20210605,70506421868294,TKD,0,204,205,0.26956171287571046,385862,2099,0.006126668050000001,0.0
20210605,30607480914543,阅文系,0,402,10009,0.041666666666666664,45,2,2.58E-6,0.0
20210605,50604428212896,TKD,1,301,205,0.0,0,0,0.0,0.0
20210605,30502474797090,CSIG,0,315,204,0.0,4,0,1.7000000000000001E-7,0.0
20210605,80904328951508,TME,1,302,205,0.0,0,0,0.0,0.0
20210605,80309495536503,未分组1,0,405,402,0.0,286,0,3.3237899999999996E-6,0.0
20210605,80309495536503,未分组1,0,104,105,0.012295314182106635,524,4,3.39E-6,0.0
20210605,80309495536503,未分组1,1,405,204,0.0,0,0,0.0,3417.94
20210605,10506450549984,IEG,0,315,0,0.0035236488028270443,2152,14,5.729999999999997E-6,0.0
20210605,50308424081820,TME,1,402,10009,0.0,0,0,0.0,0.0
20210605,40903398619789,TME,0,121,0,0.0,1,0,0.0,0.0
20210605,40109452819930,IEG,1,105,0,0.0,0,0,0.0,0.0
20210605,40903398619789,TME,1,301,108,0.0,0,0,0.0,760.0
20210605,20201368893836,TKD,0,104,315,0.30461557742122564,39037,307,4.7370924E-4,0.0
20210605,50901413830594,IEG,0,204,0,0.0,152,0,4.75E-6,0.0
20210605,50308424081820,TME,0,105,0,1.2873532198326056,76410,7604,0.0026573276099999977,28.0
20210605,40106476583359,阅文系,0,10801,0,0.01429703376330109,1623,25,1.4908959999999986E-5,0.0
20210605,30302471412393,QQ系,0,105,10801,0.015248260624894289,2382,14,3.5963099999999995E-5,0.0
20210605,60003454983821,TME,0,405,409,0.0,5,0,0.0,0.0
20210605,50104416453989,未分组1,0,405,0,0.0908479989915416,1793,60,3.7696889999999997E-4,0.0
20210605,40106476583359,未分组1,1,105,10801,0.0,0,0,0.0,1892.0
20210605,60402262989318,CSIG,0,204,108,0.2697486734428115,20311,360,6.833326799999999E-4,0.0
20210605,70304481261296,TME,0,104,10801,8.933484556314587,35289,1507,8.122375199999998E-4,534.0
20210605,10005398496922,IEG,0,121,0,0.0,27,0,2.0E-8,0.0
20210605,20201368893836,TKD,0,301,205,0.0,9,0,2.0E-8,0.0
20210605,60700493537595,IEG,0,205,0,0.0,3,0,2.5999999999999995E-7,0.0
20210605,70702022115052,TKD,0,412,0,12.815264735678122,731,8,8.82E-6,0.0
20210605,30208368992837,TKD,0,315,405,0.0,5,0,0.0,0.0
20210605,30602476557982,CSIG,1,204,0,0.0,0,0,0.0,0.0
20210605,50605442246954,IEG,0,205,0,0.4820002135019552,383,31,1.0455455999999996E-4,0.0
20210605,10600415585766,IEG,1,104,315,0.0,0,0,0.0,0.0
20210605,10506450549984,IEG,0,302,318,0.0,4,0,0.0,0.0
20210605,50604428212896,TKD,0,405,205,0.912665345495948,459592,10075,0.0038982958899999986,0.0
20210605,60303415282763,IEG,0,104,0,0.031153892323561378,23299,165,0.0013326500000000003,1318.0
20210605,70100221174573,CSIG,0,104,105,0.037257800768470545,21150,337,8.688164E-5,0.0
20210605,40504315369553,TME,1,204,108,0.0,0,0,0.0,0.0
20210605,90805444657273,CSIG,1,405,0,0.0,0,0,0.0,219.98
20210605,70702022115052,TKD,0,315,204,0.31453267081224023,138053,2360,0.00202851312,0.0
20210605,60305460411544,阅文系,0,302,0,0.1624940983906161,47655,1975,6.464036899999998E-4,0.0
20210605,30502474797090,CSIG,0,204,205,0.7096774193548387,277,22,1.4449999999999999E-5,0.0
20210605,80303373095787,QQ系,0,301,0,0.2731344893042418,172358,16663,0.010463094030000007,7.24
20210605,40504315369553,TME,1,409,0,0.0,0,0,0.0,0.0
20210605,60005012352827,QQ系,1,105,204,0.0,0,0,0.0,0.0
20210605,20604530875002,TME,1,105,10801,0.0,0,0,0.0,0.0
20210605,20201368893836,TKD,1,119,0,0.0,0,0,0.0,0.0
20210605,30506472073904,TME,0,104,10010,0.0,14,0,0.0,0.0
20210605,70908422871965,阅文系,0,104,108,0.0673076923076923,167,3,9.6488E-7,0.0
20210605,90603469797199,TME,1,405,0,0.0,0,0,0.0,1000.0
20210605,50002495342288,TME,1,204,108,0.0,0,0,0.0,0.0
20210605,60700493537595,IEG,0,405,204,0.0,9,0,7.599999999999999E-7,0.0
20210605,60807476850604,TKD,1,204,0,0.0,0,0,0.0,11831.130000000001
20210605,20306444885088,IEG,0,104,204,0.011851851851851853,308,2,7.5E-7,0.0
20210605,80303373095787,QQ系,0,205,0,0.15633349427393975,824,21,2.711999999999999E-5,0.0
20210605,60305460411544,阅文系,0,107,0,0.3856290926140668,1705,11,5.779999999999999E-6,0.0
20210605,50308424081820,TME,0,403,0,0.0967741935483871,38,3,3.0E-8,0.0
20210605,50308424081820,TME,1,302,119,0.0,0,0,0.0,0.0
20210605,30607480914543,阅文系,1,105,108,0.0,0,0,0.0,0.0
20210605,40701410311452,QQ系,0,108,0,0.012790323526431353,1387,4,2.5199999999999987E-6,0.0
20210605,50007452537563,其他,0,10801,0,4.2847911047531255,3909,157,4.206399999999998E-4,0.0
20210605,20604530875002,TME,1,405,204,0.0,0,0,0.0,341.98
20210605,30602476557982,CSIG,1,104,315,0.0,0,0,0.0,0.0
20210605,90603469797199,TME,1,405,205,0.0,0,0,0.0,1097.78
20210605,70006491319394,QQ系,0,205,0,0.015353721484803316,575,2,1.2611700000000003E-6,0.0
20210605,60005012352827,QQ系,0,405,0,0.3618617269199408,3661885,92084,0.10052900636999998,0.0
20210605,10707405966597,QQ系,1,405,0,0.0,0,0,0.0,0.0
20210605,60305460411544,阅文系,1,204,205,0.0,0,0,0.0,0.0
20210605,90603469797199,TME,1,405,204,0.0,0,0,0.0,0.0
20210605,50308424081820,TME,0,301,0,1.011511816903409,1227711,152300,0.08305508967999993,385.89
20210605,40903398619789,TME,1,104,108,0.0,0,0,0.0,0.0
20210605,50604428212896,TKD,1,302,204,0.0,0,0,0.0,0.0
20210605,50308424081820,TME,0,301,205,0.03338684770796034,52,3,8.5E-7,0.0
20210605,20201368893836,TKD,0,105,10801,0.05475408487029219,16474,225,0.0013156452100000003,0.0
20210605,70006563700470,TME,0,301,108,0.07142857142857142,26,1,5.0E-7,0.0
20210605,50906420844971,IEG,0,104,0,0.052899784378093284,3354,41,2.1824000000000013E-4,81.0
20210605,30005422732564,其他,1,405,204,0.0,0,0,0.0,1875.08
20210605,20605460089933,IEG,0,104,315,0.0,20,0,5.5E-7,0.0
20210605,30506472073904,TME,0,105,204,0.0,13,0,3.2E-7,0.0
20210605,40504400147134,阅文系,0,104,315,0.0,520,0,7.419999999999999E-6,8.0
20210605,20306444885088,IEG,0,302,205,0.0,125,0,0.0,0.0
20210605,70100221174573,CSIG,0,107,0,0.08300715569526919,3180,24,1.3117139999999996E-5,0.0
20210605,50308424081820,TME,1,405,108,0.0,0,0,0.0,0.0
20210605,40707432255536,IEG,0,405,0,0.2989898053057507,88073,1216,0.0017971331799999997,0.0
20210605,50206368215858,IEG,1,204,0,0.0,0,0,0.0,1761.93
20210605,60608308136142,IEG,0,104,108,0.03149282246732545,4262,37,2.1037999999999997E-4,0.0
20210605,30806358632143,IEG,0,405,402,0.07492016064815032,185,3,1.7199999999999996E-6,0.0
20210605,90100326256701,IEG,0,405,204,0.05555555555555555,130,6,3.28E-6,0.0
20210605,90903124471793,其他,0,105,108,0.0,1,0,0.0,0.0
20210605,70800426750600,QQ系,0,405,204,198.57687156131746,120223,31872,0.0029285512800000008,0.0
20210605,30208368992837,TKD,1,104,10801,0.0,0,0,0.0,4160.0
20210605,30208368992837,TKD,1,104,0,0.0,0,0,0.0,2227.2300000000005
20210605,10506450549984,IEG,0,405,0,0.025196016403461606,78394,472,6.317206999999997E-4,0.0
20210605,60005012352827,QQ系,0,108,0,0.08413174803089736,28086,644,4.408593399999997E-4,0.0
20210605,90704445965875,IEG,0,204,0,0.8515587312390774,510,26,8.859999999999993E-6,0.0
20210605,10309012621387,QQ系,1,204,205,0.0,0,0,0.0,17050.0
20210605,20900420119451,QQ系,0,412,0,0.0,3,0,0.0,0.0
20210605,40706426556602,未分组1,1,104,108,0.0,0,0,0.0,0.0
20210605,50308424081820,TME,0,412,0,0.0,1,0,0.0,0.0
20210605,20201368893836,TKD,1,121,0,0.0,0,0,0.0,0.0
20210605,20604530875002,TME,0,205,0,0.022473470369974772,38,1,3.0600000000000003E-6,0.0
20210605,40106476583359,阅文系,0,104,0,0.043153231105714084,18290,340,3.057137999999999E-5,0.0
20210605,30605462917931,IEG,1,10801,0,0.0,0,0,0.0,0.0
20210605,90704445965875,IEG,0,107,0,0.5258547349409624,183,10,4.3099999999999985E-6,0.0
20210605,60305460411544,阅文系,1,105,10801,0.0,0,0,0.0,3022.0
20210605,80904328951508,TME,0,405,204,0.07371698990389357,3943,199,1.2223271999999995E-4,0.0
20210605,40504315369553,TME,0,204,407,0.0,3,0,0.0,0.0
20210605,70204561021014,IEG,1,405,0,0.0,0,0,0.0,0.0
20210605,10604328256510,TME,1,405,205,0.0,0,0,0.0,0.0
20210605,70800426750600,QQ系,0,104,105,1.7701821241404803,80499,26275,0.0018437218699999993,340.0
20210605,10600415585766,IEG,0,205,0,0.0,12,0,7.2E-7,0.0
20210605,60704472578903,TME,0,104,204,0.0,9,0,3.0E-8,0.0
20210605,80303373095787,QQ系,0,104,108,0.08368563685636858,288,5,5.779999999999998E-6,0.0
20210605,40706426556602,QQ系,1,315,405,0.0,0,0,0.0,0.0
20210605,80309495536503,未分组1,1,104,108,0.0,0,0,0.0,0.0
20210605,60305460411544,阅文系,0,315,204,0.03684691147265902,3471,51,8.688999999999998E-5,0.0
20210605,90704445965875,IEG,0,405,0,0.1791583014343252,492,37,2.1449999999999996E-5,0.0
20210605,60807476850604,TKD,0,412,0,0.0,5,0,2.0E-8,0.0
20210605,40701410311452,QQ系,0,204,0,0.13304333449585462,55572,217,1.1699920999999998E-4,0.0
20210605,90505451424076,IEG,0,405,0,0.13111283762235168,61997,547,0.00127297251,0.0
20210605,70006563700470,TME,1,105,0,0.0,0,0,0.0,0.0
20210605,90503492650537,IEG,1,205,0,0.0,0,0,0.0,0.0
20210605,30607480914543,阅文系,0,104,105,0.18859480777406634,327233,6285,0.0030077336600000007,36.0
20210605,20201368893836,TKD,1,402,0,0.0,0,0,0.0,0.0
20210605,60807476850604,TKD,0,301,0,0.028942191208040206,240214,2098,0.0017958005899999993,0.0
20210605,60303415282763,IEG,0,10801,0,0.028540793986858437,38219,183,0.008510419999999998,4550.0
20210605,40106476583359,阅文系,1,315,0,0.0,0,0,0.0,2.3
20210605,70405412545955,IEG,0,108,0,0.1111111111111111,18,2,1.95E-6,0.0
20210605,50007452537563,其他,0,105,10801,0.5383352998827324,1383,65,1.7264999999999997E-4,0.0
20210605,70006563700470,TME,0,315,0,0.07272727272727272,895,16,1.9380169999999992E-5,25.84
20210605,60704472578903,TME,0,10010,0,0.0,17,0,1.0E-8,0.0
20210605,40903398619789,TME,1,104,10801,0.0,0,0,0.0,18339.58
20210605,40706426556602,QQ系,0,205,0,263.4248258838956,29176,1391,0.0010458679799999996,0.0
20210605,20604530875002,TME,0,105,10801,0.011111111111111112,115,1,2.3549999999999996E-5,0.0
20210605,40106476583359,阅文系,0,405,409,0.0,9,0,2.0E-8,0.0
